source,target,weight,connection
31,64,-0.23817225208804765,in_rec
31,72,-0.4130952435925648,in_rec
31,80,0.022407811201480818,in_rec
31,88,-0.19013288813713103,in_rec
31,96,0.03861203921978742,in_rec
31,104,0.26635997788930016,in_rec
31,112,-0.12781947074424105,in_rec
31,120,0.13369847451496242,in_rec
31,128,0.18759247552968308,in_rec
31,136,-0.42573357257784245,in_rec
31,144,0.03290995762578142,in_rec
31,152,-0.02089454927360972,in_rec
31,160,0.0915606300562201,in_rec
31,168,-0.17819634239864532,in_rec
31,176,-0.2393833211125456,in_rec
31,184,0.2899462637051289,in_rec
31,192,-0.11023706838138486,in_rec
31,200,-0.026640783238338732,in_rec
31,208,0.08289158145124097,in_rec
31,216,-0.055366344164753,in_rec
31,224,-0.07755276554598257,in_rec
31,232,0.1385823998422675,in_rec
31,240,-0.10011406123219915,in_rec
31,248,-0.015478370150153183,in_rec
31,256,-0.3490841354661121,in_rec
31,264,0.3573828186507883,in_rec
31,272,-0.2810766408244511,in_rec
31,280,0.04013141797881182,in_rec
31,288,-0.10340191851012845,in_rec
31,296,-0.2908440315036506,in_rec
31,68,-0.1704586520575905,in_rec
31,76,-0.21509274140490772,in_rec
31,84,0.03318926896198502,in_rec
31,92,-0.1165216058371969,in_rec
31,100,0.15600498216442038,in_rec
31,108,0.31394487817526884,in_rec
31,116,0.0893855790644562,in_rec
31,124,-0.10451515205425363,in_rec
31,132,-0.16267216638653395,in_rec
31,140,0.036982434155062624,in_rec
31,148,0.041529964287884795,in_rec
31,156,-0.024987718253957156,in_rec
31,164,-0.000653935989655957,in_rec
31,172,0.013806892425609625,in_rec
31,180,0.008691885925507114,in_rec
31,188,0.039019414500832544,in_rec
31,196,-0.14190497225460474,in_rec
31,204,0.07597125232829206,in_rec
31,212,-0.4721950405701742,in_rec
31,220,-0.26946900821143754,in_rec
31,228,-0.011600612384435776,in_rec
31,236,-0.0551905687882217,in_rec
31,244,0.19251474445564312,in_rec
31,252,0.035047128224639006,in_rec
31,260,0.1392093875110574,in_rec
31,268,-0.21257847439704372,in_rec
31,276,0.17079221725915697,in_rec
31,284,-0.04517580860107004,in_rec
31,292,-0.03789778374949099,in_rec
31,300,0.11132170359754019,in_rec
32,64,-0.28917833665519693,in_rec
32,68,-0.07270847300087342,in_rec
32,72,-0.09059986782390314,in_rec
32,80,-0.20113185972830433,in_rec
32,88,0.027280552939516485,in_rec
32,96,-0.11921024157751686,in_rec
32,104,0.12930631590897806,in_rec
32,112,-0.07858638062622919,in_rec
32,120,0.0934686150454735,in_rec
32,128,-0.19125193213454728,in_rec
32,136,0.090901132798111,in_rec
32,144,-0.20013089677123805,in_rec
32,152,0.14742319840785753,in_rec
32,160,-0.4262577611034911,in_rec
32,168,0.01047664780274533,in_rec
32,176,-0.04855730616387357,in_rec
32,184,0.0025148590873649546,in_rec
32,192,-0.07228142086953743,in_rec
32,200,0.10098538073679116,in_rec
32,208,-0.06589131282792025,in_rec
32,216,0.07362465856295577,in_rec
32,224,0.1955400642041843,in_rec
32,232,0.34751476624794403,in_rec
32,240,-0.4166227180373547,in_rec
32,248,-0.003743808009851513,in_rec
32,256,-0.06555327250093675,in_rec
32,264,0.23008113815354495,in_rec
32,272,0.16308364043341816,in_rec
32,280,-0.10125860238426146,in_rec
32,288,0.24929953326436521,in_rec
32,296,-0.15491923794689713,in_rec
32,76,-0.17530298986884546,in_rec
32,84,-0.1546506019751417,in_rec
32,92,0.23664750560498224,in_rec
32,100,0.27282158309245014,in_rec
32,108,-0.03687280839550923,in_rec
32,116,-0.08355242103891923,in_rec
32,124,-0.20997263555330484,in_rec
32,132,0.0621546901011624,in_rec
32,140,-0.25448163105099364,in_rec
32,148,0.19025849000341263,in_rec
32,156,-0.15056331302162176,in_rec
32,164,-0.05540927917638523,in_rec
32,172,0.12285968473637285,in_rec
32,180,-0.19179276471898038,in_rec
32,188,-0.5292608553484014,in_rec
32,196,0.06234525887790035,in_rec
32,204,-0.1365400251570662,in_rec
32,212,0.29179628109511235,in_rec
32,220,0.30541070809454884,in_rec
32,228,-0.2122832592877045,in_rec
32,236,-0.33912017951478635,in_rec
32,244,-0.17885944129036468,in_rec
32,252,0.16944454300197695,in_rec
32,260,0.270522168566611,in_rec
32,268,0.11081343625914984,in_rec
32,276,-0.18330289719874368,in_rec
32,284,0.035273510489828665,in_rec
32,292,-0.10301262916707518,in_rec
32,300,-0.12331811143759133,in_rec
33,64,0.06917909713349941,in_rec
33,72,0.07410019831100476,in_rec
33,68,0.24946175184648464,in_rec
33,80,-0.07810247266651799,in_rec
33,88,-0.008167413872662963,in_rec
