source,target,weight,connection
31,64,-0.22563856464000942,in_rec
31,96,-0.03886343392942283,in_rec
31,68,-0.18599230196731792,in_rec
31,100,0.06381135353040972,in_rec
31,72,-0.49671518500303047,in_rec
31,104,0.1939450852210237,in_rec
31,76,-0.21328890730515881,in_rec
31,108,0.31092695822638133,in_rec
31,80,0.059242110246144467,in_rec
31,112,-0.12316813385041633,in_rec
31,84,0.035265536106621406,in_rec
31,116,-0.03983380874558382,in_rec
31,88,-0.21725259344818923,in_rec
31,120,0.11037116280110294,in_rec
31,92,-0.0858513294205826,in_rec
32,64,-0.0927374639556802,in_rec
32,96,-0.011873041699154983,in_rec
32,68,0.21989754956865057,in_rec
32,100,0.055047769897610684,in_rec
32,72,-0.2175037956321957,in_rec
32,104,0.0014922447811162127,in_rec
32,76,-0.41164833505083165,in_rec
32,108,-0.22533742178510907,in_rec
32,80,0.09122987484540589,in_rec
32,112,-0.00931171985154744,in_rec
32,84,0.020826949316514652,in_rec
32,116,-0.40793620690758325,in_rec
32,88,0.013266572250126039,in_rec
32,120,0.011581338001334303,in_rec
32,92,-0.0166349047911963,in_rec
33,64,0.3207985588707349,in_rec
33,96,0.004447043322214917,in_rec
33,68,0.013647294864476483,in_rec
33,100,-0.26961593176851256,in_rec
33,72,-0.18630593596731415,in_rec
33,104,-0.16301638237905863,in_rec
33,76,-0.07779566812435108,in_rec
33,108,-0.027062053516140033,in_rec
33,80,-0.03693025617016977,in_rec
33,112,0.09075022851526163,in_rec
33,84,0.074684535558439,in_rec
33,116,-0.17598676844690048,in_rec
33,88,0.05125362380459288,in_rec
33,120,-0.09255916588424012,in_rec
33,92,-0.455705180301768,in_rec
34,64,0.1990044983440275,in_rec
34,96,0.1667002646206868,in_rec
34,68,-0.0037732970984840665,in_rec
34,100,-0.04631093691300052,in_rec
34,72,-0.03424505351764891,in_rec
34,104,-0.08964990930304244,in_rec
34,76,-0.2959796918848859,in_rec
34,108,-0.10146101809467982,in_rec
34,80,0.14435128262191613,in_rec
34,112,-0.03515496864738909,in_rec
34,84,0.2930792385413181,in_rec
34,116,-0.3818813849277425,in_rec
34,88,-0.21422020504320724,in_rec
34,120,0.09850218830133198,in_rec
34,92,-0.27536355489450526,in_rec
35,64,-0.2879012143290685,in_rec
35,96,-0.20069571324677338,in_rec
35,68,-0.12982765509084895,in_rec
35,100,0.1810682783864475,in_rec
35,72,-0.1486633215328247,in_rec
35,104,0.05462826469871357,in_rec
35,76,-0.1871385229775879,in_rec
35,108,-0.03227999391582408,in_rec
35,80,-0.15523023271669678,in_rec
35,112,-0.07526699316761087,in_rec
35,84,-0.12096322708793109,in_rec
35,116,-0.1914399371593042,in_rec
35,88,-0.008766162466805272,in_rec
35,120,0.04620745603662682,in_rec
35,92,0.22291932808685416,in_rec
36,64,-0.19183518009440392,in_rec
36,96,-0.10365973006834298,in_rec
36,68,-0.17343112157090843,in_rec
36,100,-0.4444884876276408,in_rec
36,72,-0.04231192722484744,in_rec
36,104,-0.05173481004073043,in_rec
36,76,0.17670329575107233,in_rec
36,108,-0.0940123172917239,in_rec
36,80,-0.20154536591401365,in_rec
36,112,0.09462830776692711,in_rec
36,84,-0.20323106830784393,in_rec
36,116,-0.24117467685527197,in_rec
36,88,0.15703535671037697,in_rec
36,120,-0.17263313319345178,in_rec
36,92,0.14546856894275123,in_rec
37,64,0.02856281947898877,in_rec
37,96,0.13521616415358328,in_rec
37,68,-0.5462488146477373,in_rec
37,100,0.2964188804350728,in_rec
37,72,-0.18543566237285258,in_rec
37,104,0.10813543433397475,in_rec
37,76,0.10924787191395442,in_rec
37,108,-0.2254742321166108,in_rec
37,80,0.08600285360623658,in_rec
37,112,0.31196843276706354,in_rec
37,84,-0.13059920922747462,in_rec
37,116,-0.48663927684761604,in_rec
37,88,-0.07837828642482937,in_rec
37,120,-0.44333160665056376,in_rec
37,92,0.296801711224158,in_rec
38,64,-0.17364610713065085,in_rec
38,96,-0.0779435009829584,in_rec
38,68,0.006059491502462912,in_rec
38,100,-0.15077418284075692,in_rec
38,72,0.09693499759194421,in_rec
38,104,-0.0006084211947544546,in_rec
38,76,-0.05366407903585425,in_rec
38,108,0.2548572513033311,in_rec
38,80,0.27024613003200315,in_rec
38,112,-0.12071435398958702,in_rec
38,84,0.18149389325495832,in_rec
38,116,-0.24998182634613092,in_rec
38,88,0.1220214253177676,in_rec
38,120,-0.18506610548189167,in_rec
38,92,0.3185021575533166,in_rec
39,64,0.09003148939419889,in_rec
39,96,-0.22569956595116092,in_rec
39,68,0.2537051954568892,in_rec
39,100,0.11899019552985035,in_rec
39,72,0.021672132706454593,in_rec
39,104,0.2055022500255245,in_rec
