source,target,weight,connection
31,63,-0.10858276720387149,in_rec
31,95,-0.22178983104638864,in_rec
31,67,0.19851772393329822,in_rec
31,99,0.2818746395140544,in_rec
31,71,0.18782480961379744,in_rec
31,103,-0.19010285179963596,in_rec
31,75,0.08032784784670681,in_rec
31,107,0.01216587332026809,in_rec
31,79,-0.03084309603314101,in_rec
31,111,0.048893149134523924,in_rec
31,83,0.10820617224468508,in_rec
31,115,-0.06192986868028858,in_rec
31,87,-0.01899001302505709,in_rec
31,119,-0.0042796587752692945,in_rec
31,91,-0.16607063209316103,in_rec
32,63,0.08316477037227979,in_rec
32,95,-0.023868549977365927,in_rec
32,67,0.08584048703991491,in_rec
32,99,-0.2047180117279834,in_rec
32,71,-0.34013048790320255,in_rec
32,103,-0.04278544630829571,in_rec
32,75,-0.06458288928870556,in_rec
32,107,0.10597362658511317,in_rec
32,79,0.009548445410186485,in_rec
32,111,-0.27053412587095926,in_rec
32,83,0.0026745022061575776,in_rec
32,115,-0.010939997933424725,in_rec
32,87,-0.06489565734327915,in_rec
32,119,0.1408671081721544,in_rec
32,91,0.16947728620068786,in_rec
33,63,0.2178838194418182,in_rec
33,95,-0.02220347682161444,in_rec
33,67,0.17994214426256872,in_rec
33,99,0.02428266252116002,in_rec
33,71,-0.09982138301818075,in_rec
33,103,0.022023193915534617,in_rec
33,75,0.02313885224505453,in_rec
33,107,0.15429250403063033,in_rec
33,79,0.10568850364841674,in_rec
33,111,-0.1704244993311764,in_rec
33,83,0.09588251214627092,in_rec
33,115,-0.022325980930240866,in_rec
33,87,-0.007929593279789433,in_rec
33,119,0.07384455196596308,in_rec
33,91,-0.10084458679907744,in_rec
34,63,0.07980220120483686,in_rec
34,95,-0.3248274090207388,in_rec
34,67,-0.009948344529642208,in_rec
34,99,0.1843849531507662,in_rec
34,71,0.13662130635756112,in_rec
34,103,0.18500066039725,in_rec
34,75,-0.002517486282784162,in_rec
34,107,-0.09554356815817688,in_rec
34,79,0.11082235656704552,in_rec
34,111,0.03022375460389754,in_rec
34,83,-0.14828519624050915,in_rec
34,115,-0.07906338987210873,in_rec
34,87,-0.2766772354582482,in_rec
34,119,-0.3623751351784558,in_rec
34,91,-0.10344748013170019,in_rec
35,63,-0.011147789129162944,in_rec
35,95,-0.2596566064056609,in_rec
35,67,-0.0006359741418810445,in_rec
35,99,-0.11690195475440697,in_rec
35,71,-0.13766260687366155,in_rec
35,103,-0.08328681192459872,in_rec
35,75,-0.05767495004872083,in_rec
35,107,-0.0030006108160985172,in_rec
35,79,0.04391026545859384,in_rec
35,111,-0.038654164178447574,in_rec
35,83,0.0992950515969327,in_rec
35,115,-0.07290487754892012,in_rec
35,87,0.07917630410410559,in_rec
35,119,-0.23273595521818072,in_rec
35,91,0.10644628727173322,in_rec
36,63,-0.16330607780477216,in_rec
36,95,0.16207871070815874,in_rec
36,67,-0.10893022602018233,in_rec
36,99,-0.5214780154218773,in_rec
