source,target,weight,connection
31,64,-0.23567548879696162,in_rec
31,72,-0.3831473984520308,in_rec
31,80,0.06764084817023058,in_rec
31,88,-0.18896507093131631,in_rec
31,96,-0.005647317343273163,in_rec
31,104,0.2412110043415508,in_rec
31,112,-0.10645033765832966,in_rec
31,120,0.1488967563096009,in_rec
31,128,0.18482595021333262,in_rec
31,136,-0.3840715586236757,in_rec
31,144,0.06527916272526824,in_rec
31,152,0.06580478926994401,in_rec
31,160,0.1192517421457227,in_rec
31,168,-0.16336032035480985,in_rec
31,176,-0.23894106936818876,in_rec
31,184,0.30298137008778725,in_rec
31,192,-0.04782243068534108,in_rec
31,200,-0.039211851610369906,in_rec
31,208,0.12023053381386907,in_rec
31,216,-0.07425225308360096,in_rec
31,224,-0.08690082851899317,in_rec
31,232,0.11488935616212814,in_rec
31,240,-0.08125494827395763,in_rec
31,248,-0.010746364371306261,in_rec
31,256,-0.33255160036553183,in_rec
31,264,0.2964761833711528,in_rec
31,272,-0.2827299452451916,in_rec
31,280,0.01302243962113297,in_rec
31,288,-0.12046023913689079,in_rec
31,296,-0.28661827601071405,in_rec
31,68,-0.15628397781040762,in_rec
31,76,-0.2259607875196243,in_rec
31,84,0.07995231638800057,in_rec
31,92,-0.09529223460645528,in_rec
31,100,0.11312652917492493,in_rec
31,108,0.3232491224872599,in_rec
31,116,0.12513504555021426,in_rec
31,124,-0.0950461049380096,in_rec
31,132,-0.10060257755353295,in_rec
31,140,0.051419638813811466,in_rec
31,148,0.021478532073269028,in_rec
31,156,-0.005677067391831252,in_rec
31,164,0.1515925479602812,in_rec
31,172,0.02049080099902779,in_rec
31,180,0.044935580902211794,in_rec
31,188,0.053003067490657814,in_rec
31,196,-0.15878647990168573,in_rec
31,204,0.06443659499007146,in_rec
31,212,-0.47759498131677225,in_rec
31,220,-0.2786897569325617,in_rec
31,228,0.018713238690569803,in_rec
31,236,-0.02277842250074281,in_rec
31,244,0.20917032214557768,in_rec
31,252,0.044128748298641045,in_rec
31,260,0.16951057799145405,in_rec
31,268,-0.21001000198363642,in_rec
31,276,0.1918290953850939,in_rec
31,284,-0.025551851929049452,in_rec
31,292,0.005251869040324198,in_rec
31,300,0.10214802718426477,in_rec
32,64,-0.29411206905193826,in_rec
32,68,-0.09723774354974349,in_rec
32,72,-0.06216470262557802,in_rec
32,80,-0.1514616217690067,in_rec
32,88,0.022578247634734195,in_rec
32,96,-0.15930233007157218,in_rec
32,104,0.10514837026399293,in_rec
32,112,-0.06120968107406268,in_rec
32,120,0.10554764535847752,in_rec
32,128,-0.20531459165726995,in_rec
32,136,0.09934011355841527,in_rec
32,144,-0.1772017720846816,in_rec
32,152,0.19003830529758695,in_rec
